,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
71,71,e525cb19-5f29-4bf3-9513-dfd4a87a2abc,ossos osos,https://play-lh.googleusercontent.com/a-/ALV-UjW-R2P8I5rKmmIK59VkwBD66MwOrppKKdb3dL9MrkBf5w,실제 방송 보면서 다양한 기기로 테스트 해보시나..불편한점이 너무 많아서 다 쓰기가 어렵네요..개발진분들 고생하는건 아는데.. 아프리카나 트위치 보다 쓰기가 너무 불편함 다흔 플랫폼은 스맛폰 화면 꺼도 라디오 모드로 들을수 있는데..이건 바로 방송 꺼져 버리고.. 잔잔바리하게 불편한게 한두가지가 아니네요,1,27,2.2.0,2024-01-26 17:16:09,,,2.2.0
72,72,3cd22388-b473-444b-ae86-3d05d5d3344d,우현하,https://play-lh.googleusercontent.com/a/ACg8ocJz13T5ZhoOdVIPYIVSlgR_l2dP2VYcSVkkXGvAVhWX=mo,너무 좋다 그러나 100기가를 쓰고 속도제한 5mbps를 쓰는경우 타사의 720p는 버퍼가 없으나 치지직은 버퍼가 있다. 치지직의 720이 더 화질이 좋아서인가? 결국 속도제한이 걸린상태로 보게 된다면 480p로 봐야 버퍼가 없어져서 치지직을 안보게 된다. 그것빼곤 너무 만족하며 사용중이다,5,6,2.0.3,2023-12-26 14:10:11,,,2.0.3
73,73,d72f3c68-18ab-4cba-a552-776649aa8541,신서흔,https://play-lh.googleusercontent.com/a/ACg8ocKW-FEYPWuYvzByB6BfV1WSXoPlDhRws-qrIregPCxk=mo,치지직 앱 실행하면 팔로우한 채널들이 먼저 보이고 그 밑으로 추천 채널이 따로 보이는게 맞는 것 같습니다. 들어가자마자 팔로우+추천 채널이 같이 보이는게 너무 불편해요. 그리고 게임 카테고리 별로 어떤 방송을 하고 있는지 볼 수 있는 기능이 있으면 좋겠네요.,3,4,2.0.3,2023-12-23 06:10:44,,,2.0.3
74,74,2e71a151-a869-4c4c-9c45-4c4c9d5411ed,강지현,https://play-lh.googleusercontent.com/a/ACg8ocI60pZ0WFOp3ZIbJE1YHixtLelHOL3OMynbqrSCBb0J=mo,단점 1. 치지직 들어가면 내가 팔로우한 사람들의 방송보다 추천 방송이 먼저 나오는게 불편함 2. 내가 팔로우한 사람들이 어떤 방송하고 있는지 보기 불편함 3. 전체화면 상태에서 두번 터치하면 댓글창 나왔으면 좋겠음 장점 1. 고화질 2. 스와이프를 통해 음량이나 화면밝기 조절 가능,3,3,2.0.3,2023-12-28 13:43:58,,,2.0.3
75,75,7188ad51-31c5-4ef4-af60-f577a4e641b7,김은지,https://play-lh.googleusercontent.com/a-/ALV-UjVCslOcVrLaSPPMDc1pcObU6LsRwC7JDKcKN-54-6kJNIJj,다 좋은데 다시보기 영상볼때 재생바를 이동하는데 양쪽 사이드 부분이 스와이프 제스처가 적용 되서 자꾸 뒤로 나가져요.. 유튭처럼 재생바 부분만 제스처가 적용이 안되거나 제스처 부분을 피해 앞뒤를 짧게 잘라 재생바를 만든다면 참 좋을거 같습니다 치지직은 할 수 있다고 믿습니다!!,5,2,2.1.1,2024-01-20 23:16:47,,,2.1.1
76,76,f7af9a0b-7e5a-4890-8d21-baf067a2a22f,송종원,https://play-lh.googleusercontent.com/a-/ALV-UjX6yfasJCA47YCLUXar6yLiNiERdMQ5wdApmv5o4rmHgqU,"굿!! 일단 화질에서 너무만족스럽습니다. 하지만 화면의 밝기 조절이랑 음량 조절이 양옆에 있어서 작은 모드로 바꿀때 좀 불편감이 있었습니다. 검색을 좀 더 편리하게 해주셨음 좋겠습니다. 예를들어 마인크레프트, 롤 등... 구분을 지어서 만들어서 쉽고 빠르게 검색가능하도록 해주세요. 나머지는 좋게 사용중입니다.",4,1,2.0.2,2023-12-22 12:40:42,,,2.0.2
77,77,60049267-6c62-47fb-96c4-e1816c5b5aeb,지원지투,https://play-lh.googleusercontent.com/a/ACg8ocIKzWmLdZkYUN27cE6dJQwsIVpms7P8-_rYBQsoU8GD=mo,가장 마음에 들었던건 고화질로 방송을 시청해도 버벅거림이 전혀 없었고 시청환경이 굉장히 쾌적했습니다. 또한 단순히 스트리밍만 볼 수 있는게 아니고 e스포츠 메뉴랑 라운지 메뉴도 함께 있는게 마음에 들었습니다. 마지막으로 다른 스트리밍 사이트들은 도네이션 충전하는게 많이 번거로웠는데 네이버페이로 간편하게 결제가 가능해서 너무 좋네요~,5,5,2.0.3,2023-12-24 02:42:04,,,2.0.3
78,78,b00520a4-0066-47c3-a5a8-d1ea143648be,Antisound (AntiSound),https://play-lh.googleusercontent.com/a/ACg8ocKJcfwZ6iYltauSKOHEY6hsT1wyWKmYfsgzzQ3CbLRP=mo,메인 화면에 팔로우 채널이 아닌 추천채널 방송을 우선하여 보여주는게 불편하고 자동종료 타이머 기능이 있었으면 좋겠어요 밤 늦게 방송보다가 잠들어도 자동으로 꺼질 수 있게 해줬으면 좋겠내요. 그리고 피드백에 대한 빠른 수정이 이뤄지고 있는 중이라 아주 기대가 됩니다.,5,2,2.0.2,2023-12-22 15:14:37,,,2.0.2
79,79,b48c3929-bd75-421c-9f87-2ac34b105542,_주아,https://play-lh.googleusercontent.com/a-/ALV-UjWLnugYGm8sZKh8LVYBGdhgFxdtFYxmLwnmUrLKsM8pnw,방금 방송 시청해봤어요. 괜찮은 듯 해요. 하지만 제가 약한 데이터를 쓰고 있는데 라디오 모드로 시청을 할 때 많이 끊기더라고요. 기존 플랫폼이였던 트위치는 그러지 않았는데 말이죠.. 그리고 방송 화질도 180p를 추가해주셨음 해요. 느린 데이터 쓰는 사람도 배려해주셨으면 좋겠습니다.,3,0,2.0.1,2023-12-21 09:52:40,,,2.0.1
80,80,d1869d45-ee10-4be6-b0b6-1bb796550b15,실프,https://play-lh.googleusercontent.com/a/ACg8ocJ2mHo1uCMzVWWKu63HUqiue0BUjV_NxvMxQNq6qks=mo,다 좋은데 통화중 영상재상이 안돼요.. 트위치 유튜브 등 다른 영상앱은 통화중 영상소리가 다 나오는데 네이버tv 치지직류만 싹다 화면이 멈춘상태로 재상안됩니다. 들어갈때 나오는 5초광고땜에 그런거같은데 수정좀 해주세요.. 신기하게 방송을보고있는 상태에서 내가 전화를거는건 또 소리가 남.,3,0,2.1.0,2024-01-05 09:38:23,,,2.1.0
81,81,bbc1afbb-3f57-48ef-bc5a-0eccb6b4b619,sbs u,https://play-lh.googleusercontent.com/a-/ALV-UjXdxWxpXoKhAbU5XVu0TIQLkpph5kWraKU9YIGYqknvuw,트위치 이어받은 느낌이라 좋긴한데 진짜 심각한 문제가 몇개가 있어요 왜 영상보다가 가끔 모든 화면 먹통이되고 영상을 끄거나 앱을 끄려는 시도조차 못하는 경우가 있는데 이런게 지속되면 휴대폰에 영향가는거 아닌가요??? 강제종료를 해야만 풀리는문제라 심각한것같은데 아직까지 해결이 안되네요,3,2,2.0.4,2024-01-01 08:17:02,,,2.0.4
82,82,3994bbac-1136-4f8b-8d3e-16d07ba443ec,문태웅,https://play-lh.googleusercontent.com/a/ACg8ocJ1GYXG3ALs3CKH72eAai1UdvbQFUQGmWAslb5prvhn=mo,"집에 있는 여러기기로 앞,트위치,치지직 잘 작동하는지 보는데 S6 엣지에서 치지직의 개적화를 느꼈다 (""백그라운드 라디오"": 방송 틀어놓고 홈키를 눌러도 라디오가 들리게 하는 기능.) 앞:가능 트:가능 치:불가능... 설정에서 문항 자체가 사라짐 (""pip모드"": 화면을 밑으로 내려서 작은 화면으로 바꿔 다른 방송들 뭐하는지,인터넷 보면서 작은 화면으로 방송 보기 등을 할 수 있는 기능.) 앞:가능 트:가능 치:불가능(매우 불편.화면을 내리면 작아지는게 아니라 그냥 방송 자체를 꺼버린다) 방송 보는데 중요한 이 두개를 세 플랫폼 중 치지직만 안 되는데 개적화의 냄새가 솔솔 피어난다",1,21,2.2.0,2024-02-01 12:34:22,,,2.2.0
83,83,51d3fa3d-d88f-4daf-8376-232224ce87dc,HYun K. (M._Hyun),https://play-lh.googleusercontent.com/a-/ALV-UjVw9rME1G5enVaI3pWh3ksocXBLAjuBKyG0lTVDrY_8ibM,알람이 오고나서 삭제하거나 확인못하고 나두면 계속 울리거나 똑같은 알림이 계속옵니다 혹시나해서 방송을 들어갔다가 앱을 종료해도 무의미하게 알림이 계속옵니다 쉬는 도중이면 몰라도 일하는도중에 이런 오류가 발생하니 참으로 난감합니다 알림관련해서 패치 부탁드립니다,3,4,2.0.3,2023-12-26 11:32:03,,,2.0.3
84,84,df0bd7fe-d19f-47f5-a35e-8f6a66208c81,박홍균 (phg0520),https://play-lh.googleusercontent.com/a-/ALV-UjXvNgK0MQ5w2Jrz0n8qldGvjgD0SJx01JuFy5UO1EywTQA,전체적인 구성은 깔끔해서 괜찮은데 방송화면 창모드라해야하나 작게 만들면 버튼 표시는 뜨는데 전체화면이나 창닫기나 설정 버튼이 아예 작동을 안해서 앱에서 홈버튼 눌러서 나가면 화면을 못끄고요 그상태에서 앱에 재접속하면 오류나서 핸드폰을 껏다가 켜도 버그가 그상태로 유지됐어요 그나마 잠금화면에서 알림내용에서 라디오모드일때 처럼 뜨는 그거에서 x표시 눌러서 꺼서 해결했는데 아직 제꺼 핸드폰 기종에선 실사용이 불가능한거같아요,3,0,2.1.0,2024-01-08 21:46:15,,,2.1.0
85,85,26916cf7-5863-4eb5-9308-8024f4f21790,agasi0u s,https://play-lh.googleusercontent.com/a/ACg8ocIY-Nd67YZHRAU_HvUm_RaZ1XuPKu42Yt9wsi6upEC0Yw=mo,1. 3초 간격으로 이어지는 버퍼링 고화질이라 버퍼링이 걸리는게 아님 720으로 해도 버퍼링 계속 걸림 대체 언제까지 이러고 있어야함??? 제일 짜증나는 부분임 이게 1-1. 앗 버퍼링 중 잠시만요 문구 없애주면 안되나 볼때마다 짜증나는데 2. 다시보기를 하는데 왜 채팅창이 안 뜨는지 이해불가 댓글창은 필요없고 그 방송 당시 채팅창을 띄워줬으면 좋겠음 3. 게임이나 라디오 등 카테고리 설정을 했을때 방송시간 내내 한 게임만 하는게 아닌데 다시보기에서는 하나의 카테고리만 나옴 -> 카테고리를 누르면 그 방송에서 변경한 카테고리가 전부 떴으면 좋겠음 그리고 그 카테고리를 누르면 카테고리가 변경된 시점으로 이동까지 가능하게,1,11,2.1.1,2024-01-21 19:03:53,,,2.1.1
86,86,eb1171c9-bfbf-4fba-b8d5-d29f026c044e,SW J,https://play-lh.googleusercontent.com/a/ACg8ocJdWMd9t0EEf6baj6OmsCv9XQuQ0uuKJB8CRWUITjgz=mo,"1. 라디오 기능 좀 넣어주세요! 백그라운드 오디오로 라디오처럼 들으려는데, 화질 최대한 낮춰도 데이터소모가 너무 심하네요. 2. 그리고 티비앱은 언제 나오나요? 그동안 일반유저가 만든 비공식앱으로 티비시청 해왔는데, 3월5일부터 api를 막아버렸다고 하더라구요. 막을거면 공식앱을 출시를 해주던가요 ㅠ",4,5,2.3.0,2024-03-05 10:18:11,,,2.3.0
87,87,525a287e-07df-4eb6-a013-7c70124e3c14,전태원,https://play-lh.googleusercontent.com/a/ACg8ocIMfAesPnm8LxSphsFODNWcwtWQM7gOR-ge8UPeoxOd=mo,태블릿으로 볼때 가로모드로 되면 양 옆이 비고 pip 모드했다가 전체화면으로 변경시 멈출때가 가끔있네요. pip모드 끄면 쾌적하긴한데 아쉽습니다. 방송채널도 팔로우 부터 보여줬으면 좋겠어요. 보고푼 방송보려면 두번 스크롤내려서 찾아야해서 불편합니다,3,0,2.0.1,2023-12-21 14:38:10,,,2.0.1
88,88,987967c0-73a2-45d2-a0bd-b8f273098443,성이름,https://play-lh.googleusercontent.com/a/ACg8ocLdB25LUAGprdksbAuijSL4e0sm3UCnv_SCq1Yr43ul=mo,고칠 부분 많지만 막 크게 불쾌한 경험을 초래하는 정도는 아니라 5점 드립니다. 시청중인 화면을 아래로 내리거나 뒤로가기를 한 번 눌렀을 때 바로 pip로 바뀌지 않고 화면이 축소되는 것으로 바뀌면 좋겠어요,5,0,2.3.1,2024-03-07 08:22:26,,,2.3.1
89,89,8c618260-d6a0-496e-a7b3-7044326934ea,류경완 (마인크립),https://play-lh.googleusercontent.com/a/ACg8ocKqBD426WmYKNackjqPxz-SAIX-1bj8bfjMB6wz9PZm=mo,"불편한점 : 휴대폰의 현재 모드에따라 다크모드/일반모드 자동 변경이 안됨. 즐겨찾기한 방송의 정보를 알기 힘들고, 시청자수 순 나열이 안되어있음. (안드로이드 한정) 작동 잘되다가 갑자기 꺼지는 버그는 android?google?webview 어플의 고질적 오류라 그 어플 업데이트 중지하시면 해결 가능합니다",3,6,2.2.0,2024-02-08 05:32:10,,,2.2.0
90,90,85b523ba-7b6e-4da1-961e-b226728bc90f,기린궁딩이,https://play-lh.googleusercontent.com/a-/ALV-UjWWjc6XjMk9nQWZV9fXtS3CZ96AT7z0l7mVfqmYnDpwrnE,버퍼링이 너무 심해요ㅠㅠ 보고 싶은데 계속 끊겨서 볼 수가 없어요 그리고 방송 화면에 나오는 채팅이 너무 작아요 좀 더 커졌음 좋겠어요. 팔로우한 방송을 홈 화면에서 제일 먼저 볼 수 있게 해주셨음 좋겠어요 화질은 깨끗해서 좋습니다,3,2,2.0.4,2023-12-30 07:37:50,,,2.0.4
91,91,01e12083-54a8-4456-af3b-12c08959c70c,이휴늘,https://play-lh.googleusercontent.com/a-/ALV-UjUIv7cxE-FT0ufdyZC6MN9ynWktzxfFaDITfS4drRFO2jVz,괜찮은것같습니다. 다른 플렛폼과 비교해도 나쁘지않을정도고요 방송시스템도 잘 되있는것같은데 좌 우 밝기조절or소리조절이 불편하네요. 밑으로 화면을 내리려고하면 계속 소리가 꺼져서 이 시스템만 조금 수정하면 괜찮을것같습니다 응원합니다,4,1,2.1.1,2024-01-16 04:44:16,,,2.1.1
92,92,7f3e1c14-20c4-4fae-b7e2-1c96807b5526,김기현,https://play-lh.googleusercontent.com/a/ACg8ocLmGkKxZoWlkYNQiNZ71rbQF7b2ng653Udo9xuGIX8q=mo,"전체보기 같은거 할 필요 없이 팔로우한 채널들 썸네일을 그냥 보여달라고요 추천 채널들은 그냥 표시 되면서 왜 정작 보려고 팔로우한 채널들은 귀찮게 ""전체보기""를 눌러야 되는거에요? 그리고 맨 위에 추천 채널 크게 표시되는거좀 없애줘요 뭐하러 추천으로 위,아래 화면을 다 채우는거에요?",4,4,2.3.1,2024-02-29 22:25:03,,,2.3.1
93,93,ba767109-9866-49a1-8b82-e5c49fd5d839,와네,https://play-lh.googleusercontent.com/a/ACg8ocJmHLoYTEhSakFHnPHmssMoBEAYZTk_XFOjJ6e2yP6f=mo,"업데이트들을 통해서 다 나쁘지않은데, 1. 밝기랑 소리 음량은 다른사람들 말처럼 설정을 통해서 바꾸게 해주셨으면 좋겠습니다. 너무 불편해요😢 2. 모바일에서 추천채널이 맨 위에 뜨는데 추천채널 말고 팔로잉 채널이 먼저 떴으면 좋겠습니다",4,1,2.0.3,2023-12-23 05:13:14,,,2.0.3
94,94,72292533-f65d-461f-a8f1-a5ef0f1dc2ee,권현솔,https://play-lh.googleusercontent.com/a-/ALV-UjUWz9gDk-kHMELfyw_wIv8Af8jtMOcdBqfpYuNUE_i0Zw,사용성은 만족스러운데 제발 버퍼링 걸리는것좀 해결해 주세요 별점하나준거 진짜 처음인데 몇초에 한번씩 버퍼링이걸리면 어떻게 보라는건지.... 네트워크 상태가 좋아도 다른 장소에서 봐도 계속 버퍼링이 걸리니까 볼수가 없어요,1,3,2.3.1,2024-03-01 14:39:23,,,2.3.1
95,95,34bbc3fc-5ef8-4467-a328-376bb379bc55,AGMN,https://play-lh.googleusercontent.com/a/ACg8ocKse_n48xhEUSOIH7_2iQMgxlQlypeS3Q2SI6EZaFAg=mo,솔직히 앱 키면 첫화면 배치 짜증나요. 내가 팔로잉한 방송을 보고싶은건데 불특정으로 뜨는 추천방송 자동으로 재생되고있고 그 밑으로 추천방송 목록이 잔뜩 있네요. 한참 내려가야 팔로잉 채널이 나오는데 여긴 심지어 프사만 떠있어요. 내가 팔로잉한 채널들이 무슨 방송 중인지 한 눈에 알 수도 없어요. 추천 방송은 좀 아래로 내리고 내가 팔로잉한 채널들이 우선 지금 뭘 방송하고 있는지 쉽게 볼 수 있게 바꿔주세요.,3,10,2.0.3,2023-12-22 17:45:52,,,2.0.3
96,96,b61b0619-ebf2-4831-9de8-e6630c3b1560,hera jung,https://play-lh.googleusercontent.com/a-/ALV-UjWH2_buBaqrkAqkhxRMy8ysX2fu_L64wbxWL6tnRRIRUA,지금 업데이트하고 나서 화질 설정창이 작동하지 않습니다. 화질을 높이기 위해서가 아니라 모바일 환경에서 버퍼링을 낮추기 위해 화질을 내리는 경우도 있는데 설정 팝업이 아예 작동이 안되네요,2,4,2.3.0,2024-02-26 12:22:06,"안녕하세요. 치지직 안드로이드 개발팀 입니다.
현재 테스터분들의 참여로 원인이 파악되었으며 곧 수정 될 예정입니다.
소중한 의견 감사합니다.",2024-02-28 07:52:29,2.3.0
97,97,84e9bc3e-3ad5-48c0-8e1c-d7c2720f7a6c,白곰,https://play-lh.googleusercontent.com/a-/ALV-UjWi66XB9dFo8zFwaqrHvo4sFX3mtQvKUdkmzLFYeJhjWg,확실히트위치와 비슷한ui로 편안한느낌을줘서 너무좋았습니다. 빨리 팔로우채널이나 라디오부분조금더개선하거나 카테고리가 나오면 좋겠네요 .치지직 응원하고있습니다 개발자님들 고생하시는모습이 눈앞에서 보일정도 열심히 진행해주시는것이 너무좋네요 화이팅입니다!!,5,3,2.0.3,2023-12-27 09:24:59,,,2.0.3
98,98,d3ecae95-22f1-4cce-b559-5acccd3a9198,미누성,https://play-lh.googleusercontent.com/a-/ALV-UjXsUDLlqgaIGs-XDPjZCVXYQPrObV7C_dmrB5YAkPoiQhcf,무한 버퍼링 이게 이 시대 방송 플랫폼이 맞는지 의심스럽습니다. 고화질은 버퍼링으로 인하여 절대 볼 수 없고 480p 360p로 설정해야 좀 낫습니다. 그래도 버퍼링은 그대로 존재합니다. 이 문제가 해결되지 않는다면 아마 이 플랫폼의 미래는 불투명할 듯합니다.,1,14,2.2.3,2024-02-15 12:14:12,,,2.2.3
99,99,af5adc0e-f4a0-4b29-bf17-e4832ca1635d,슈르르르,https://play-lh.googleusercontent.com/a-/ALV-UjWt8FtYHNmAIbMDMkRkkBET-rXcTnuWZRBfC81VzeDD50A,화질 좋고 UI도 깔끔해서 좋습니다만 모바일 환경에서 화면 스와이프 제스쳐를 끌 수가 없어서 화면을 내릴때마다 밝기와 음량이 자꾸 줄어들어 너무 불편합니다. 설정에서 끄고 킬 수 있게 해주세요. 그리고 방송을 보면서 다른앱을 쓰다가 다시 화면을 내리면 치지직이 아닌 다른 앱이 나오게 됩니다. 이부분 고쳐주셨으면 좋겠고 다크모드 강제되는것도 끄고 킬 수 있게 해주셨으면 합니다. 그리고 라이브 시청중 앱밖으로 나가면 PIP화면이 안뜨고 백그라운드로 재생됩니다. 또 백그라운드 재생이되면 치지직 앱이 시청화면과 홈화면으로 분리가 됩니다. 이때문인진 몰라도 백그라운드 상태에서 앱에 들어가면 화면이 안뜨고 계속 백그라운드 상태가 돼요. 이부분도 개선했으면 합니다. 그리고 지금은 화면을 내린 상태에서 끄려면 터치나 끌어서 가운데로 놔야 하는데 좌우로 제스쳐 했을때 끌 수 있게끔 해주시면 편할거 같습니다.,5,392,2.0.0,2023-12-19 04:21:33,,,2.0.0
100,100,b88d1dbb-1f38-4330-a2a3-9751a6b23a6a,도리도리,https://play-lh.googleusercontent.com/a/ACg8ocL6AaWy_gLQoGAYDqja6ATK-PLQDP0kJnG2OO9jskAD=mo,"전에 보던 플랫폼이 화질저하와 클립제한 등 이용하기 불편했는데, 한 줄기의 빛과 같이 등장한 치지직으로 스트리밍 서비스를 잘 즐기고 있습니다. 베타서비스라 아직은 부족한 부분들이 있지만, 이용자들의 불편한 점을 아주 빠른 피드백으로 고쳐주시는 모습이 정말 긍정적 입니다.",5,2,2.0.3,2023-12-27 08:48:32,,,2.0.3
101,101,7373d362-496e-46d6-819a-4b31c32a5c7e,테리오Terrio,https://play-lh.googleusercontent.com/a-/ALV-UjUnyzPxV4NLnxL5qWfbR9Ylqa8qHAa6B8mgK2JEWLv7drM,피드백 드리겠습니다. 1. 채팅 화면 가독성 저하 - 채팅할 때 부드러운 로딩 때문에 오히려 가독성이 떨어집니다. 잔상이 생기는 거 같으며 반동을 주며 올라가는 듯한 느낌이라 그냥 바로 로딩되고 한칸식 바로바로 순간이동하듯이 올라가는 느낌이 좋습니다. 부드럽게 올라가니깐 눈이 어지럽습니다. 2. 방송화면 채팅 관련 작은 글체 - 스트리머가 채팅창을 무한으로 키울 수가 없는데 세팅을 해놓으면 방송화면으로 보는 채팅창의 내용의 가독성도 떨어집니다. 특히 이모티콘은 심하게 안 보입니다. 뭘 쓰는지도 읽히지 않아서 채팅창을 보고 싶으면 강제로 채팅을 켜야할 정도로 가독성이 안 좋습니다. 3. 낮은 프레임(이건 느낌) - 1080p 지원은 좋은데 뭔가 프레임이 낮은듯한 느낌? 저챗방송은 괜찮은데 겜방송하면 좀만 사양높은 겜 하면 뭔가..프레임이 부드럽진 않은 거 같아서..이건 주관적인 느낌입니다. 만약 그렇다면 프레임을 올려주시는 것이 좋을 것 같습니다. 4. 라이트 모드 부재,3,154,2.0.0,2023-12-19 04:30:06,,,2.0.0
102,102,74460578-5d4c-4204-a32c-8bde71e0cbf7,HamEgg SandWitch,https://play-lh.googleusercontent.com/a-/ALV-UjXjTftYf91WqYr0hA9M_sjwt4iBWAJIc8lBo4W-KOHFjFo,좌우밝기볼륨조절 삭제 좀. 다시보기 너무 심각하게 늦게 올라옴. 다시보기인데 채팅창은 또 왜 없는지 모르겠음. 늦은 업로드+채팅이 없는 점에서 최상위호환 유튜브가 있는데 굳이 치지직 다시보기를 이용할 필요가 없음.,3,5,2.0.3,2023-12-23 19:53:33,,,2.0.3
103,103,b6d235d4-31f4-40e3-95b6-84f5e2f60a63,정태훈,https://play-lh.googleusercontent.com/a/ACg8ocL-b-haVPfElCi4tJJLzfGZRk7m0mQdLJN-VCpY_4wW=mo,"다 좋은데 라디오모드가 있으면 좋겠어요. 백그라운드 오디오가 있긴 하지만, 데이터 사용량이 너무 높아요. 초당 1MBps 언저리면 영상으로 볼 때랑 똑같은데, 음성만 받아와서 재생하는 모드가 있으면 좋겠어요.",5,2,2.1.0,2024-01-05 08:27:38,,,2.1.0
104,104,8adabd63-8702-4861-8700-6232dd78950d,아가하마(baby hippo),https://play-lh.googleusercontent.com/a-/ALV-UjVMB1zMVK23WnPG2iXtPCs4ZrlnIXrqkBoT6lhs2U38pg,메인 화면에 시청자순의 채널추천이 뜨는게 아니라 내가 팔로우해놓은 채널을 띄워주세요. 트위치를 베껴올거면 좀 제대로 가져오길 바랍니다. 그리고 채널 추천도 내가 관심있어하는 게임의 카테고리를 바탕으로 추천을 해주던가 그냥 시청자순으로 정렬 해두면 새로운 방송은 어떻게 접하나요? 진짜 모름,3,4,2.2.3,2024-02-15 10:09:06,,,2.2.3
105,105,6cc738c0-9691-4bd6-8264-ef74ed5c9b25,성수(홀리워터),https://play-lh.googleusercontent.com/a-/ALV-UjVRA6UpqJ_BzuUrykQ7UD97-l7r4P3p5Z7Bi_6efa1uVXo,"우선 갤럭시탭 S9으로 최신 태블릿인데도 불구하고 실행시 해상도가 안맞아 동영상이 10분 지나도 + 재부팅 3번해도 영상이 동작하지 않고 제발 태블릿에서 자동회전 혹은 가로모드 고정 중일땐 최적화로 세로모드로 머리를 왼쪽으로 90도 돌려서 안봤으면 좋겠습니다. 네이버라는 국내 대기업이라면 최소한 최신 기기에서는 호환성 체크는 했어야 했는데 오히려 S9(휴대폰), 플립3,4 는 호환 되나 최신 기기에서 더 영상을 많이 접할텐데 이런 배려는 없이 서비스중인건 기존에 트위치에서 넘어온 유저들도 있을텐데 전혀 시장조사도 없이 급하게 서비스 오픈한거 같습니다. 아무리 트위치가 서비스 종료로 인해 넘어오긴 하지만 최적화를 단시간 내에 해결하지 못하면 스트리머도 물론이고 시청자들도 다른 플렛폼으로 넘어갈거같습니다. 빠른 시일내에 조치 부탁드립니다.",1,153,2.0.0,2023-12-19 14:10:58,,,2.0.0
106,106,92e901f2-71b8-47ce-8af4-55cc30981c58,이준우,https://play-lh.googleusercontent.com/a-/ALV-UjUT_4yTAxXBXhu648n8StGTkiWoxv8DT5wMy8ve1d5rJtw,치지직 베타 괜찮네요. 특히 광고 스킵기능은 매우 좋긴한데 나중에라도 가능하다면 월 구독료를 지불하고 유튜브처럼 광고없이 시청가능한 네이버 치지직용 구독형 서비스가 있으면 좋을 것 같습니다. 그리고 메인 페이지에서 팔로우 채널 영상이 위로 올라오고 메뉴에서 팔로우채널 눌렀을때 어떤 채널이 어떤방송중인지 썸네일이 나왔으면 좋을 것 같고 시청중인 화면 아래로 내렸을때 사용하던 앱이 아니라 치지직 메인페이지나 팔로우채널 페이지가 나오면 좋겠지만 사용자마다 원하는 방향이 틀리니 앱설정으로 설정할 수 있도록 해주시면 좋을 것 같습니다. 트위치 대체 어느정도 가능할듯 싶은데요.,4,7,2.0.0,2023-12-19 05:13:54,,,2.0.0
107,107,c7b79f35-a6e8-4ec1-9d1f-28161a8c0c83,치드,https://play-lh.googleusercontent.com/a-/ALV-UjVkUj0j_tabxfvnADmQl2onho22syko7HU9gMiojyP6oA,화질 좋아서 좋네요 가로화면에서 뒤로가기 눌렀을때 다시 화면+채팅이 아닌 검색하기에 pip모드로 가서 한번더 눌러야 하는 불편함이 있습니다. 세로에서 가로모드 갔을때 갤럭시의 경우 뒤로가기 버튼과 설정 버튼이 겹치는게 있습니다. 해당 방송에 들어가기 전 설정버튼이 있었으면 좋겠습니다.예를들어 들어갔을때 로딩이 너무 길어 사전에 화질을 낮추고 로딩 시간을 줄이고 싶은데 그러지 못하여 로딩 시간이 너무 길어져서 불편합니다.,4,11,2.0.0,2023-12-29 12:28:52,,,2.0.0
108,108,32fa8846-37c3-46b9-b305-3e9f3dd36599,안우성,https://play-lh.googleusercontent.com/a-/ALV-UjUrD4-9ag9T-mS9Z6Er3iqofhchG1WUjXQ3ASEMx1DWNeY,"유튜브 커뮤니티 등에서 스트리머의 링크를 타고 웹페이지에서 팔로우 눌러 앱을 열었을 때, 스트리머의 채널이 바로 뜨지 않아 많은 불편을 느낍니다. 또, 검색창에서 해당 채널 이름을 검색해도 해당 스트리머가 나오지 않습니다. 검색 기능과 웹페이지로부터 앱 여는 과정을 개선해주세요.",2,5,2.0.3,2023-12-26 09:45:39,,,2.0.3
109,109,f2304294-800f-4db9-8e7d-296632727250,이지은,https://play-lh.googleusercontent.com/a/ACg8ocJ2Z1zA0ZsCRa93InlNIZv3tXnGrbhjI2YnrvJzMPFl=mo,다시보기도 지원되고 1080p도 지원되고 다 좋은데 모바일로 볼 때 다시보기 켜고 다른 앱도 쓸려고 하는데 보던 영상이 그냥 꺼져서 불편하네요 그리고 라이브시 팝업모드나 왼쪽 위 삼각 표시 누를 때 자꾸 화면 밝기 조정 되는 경우가 있어서 불편합니다,4,1,2.0.3,2023-12-29 01:19:24,,,2.0.3
